time,latitude,longitude,chl,uo,vo,fe,no3,po4,si,o2,ph,so,spco2,thetao,wo
2023-12-01,21.75,89.75,1.6108304,0.0031662772,-0.025103275,0.0045371456,4.8220825,0.005699686,5.791224,242.02188,8.2580185,15.48934,17.30799,25.824596,5.454228e-07
2023-12-01,21.75,88.0,1.1113737,-0.044964507,-0.029286971,0.0057748877,2.0865471,0.0021365115,5.8273854,237.31429,8.335511,7.905689,9.281458,25.993353,-2.2515069e-07
2023-12-01,21.5,91.0,3.1252296,-0.014368575,-0.04670849,0.00671499,40.849537,0.007314487,26.400085,275.71524,8.361639,9.725286,18.557154,25.863258,2.2951037e-06
2023-12-01,21.5,90.75,3.1155806,-0.008712334,-0.008821126,0.0073698857,40.519756,0.0069680624,14.796525,284.1408,8.382212,7.967617,17.858116,25.62286,9.407477e-07
2023-12-01,21.5,90.5,4.6717496,-0.0008179693,0.0061841123,0.006795024,29.297716,0.007236295,20.264505,279.8095,8.333731,13.163016,19.747496,25.691105,-4.2203365e-07
2023-12-01,21.5,90.25,2.557546,-0.025292767,0.024746781,0.0059763296,21.683552,0.007637762,7.2839885,260.56766,8.253062,17.631094,23.06687,25.92075,-7.925882e-07
2023-12-01,21.5,90.0,0.8615904,-0.024273654,-0.013301571,0.0037984224,10.083956,0.0021110757,4.064419,236.61655,8.216171,19.92149,22.714802,26.00701,1.3520707e-08
2023-12-01,21.5,89.75,0.7054698,-0.095990695,-0.011732221,0.0027626904,5.3420997,0.0021911473,3.2901912,230.09386,8.18508,22.763,24.24658,26.203238,-9.4002604e-07
2023-12-01,21.5,89.5,0.72498745,-0.069292,-0.045726888,0.0031772333,5.2701716,0.006845714,3.4012892,229.82594,8.186231,20.712263,23.780401,26.189844,1.444114e-06
2023-12-01,21.5,89.25,0.5962662,-0.06898532,-0.021411598,0.0032393157,4.4477344,0.027067022,4.2891345,227.27011,8.1738205,20.32106,23.032827,26.210825,1.2692533e-07
2023-12-01,21.5,89.0,0.5546321,-0.12991804,-0.016634569,0.003668117,3.6298754,0.08827949,4.941131,217.62447,8.107635,24.204935,26.6391,26.550972,-3.4147927e-06
2023-12-01,21.5,88.75,0.62778044,-0.05484296,-0.02977281,0.003841084,3.139169,0.05376634,3.5597498,219.28108,8.103696,24.898294,26.291477,26.535692,1.4648077e-07
2023-12-01,21.5,88.5,0.6914014,-0.0027236494,-0.06338661,0.0046447045,1.753418,0.0022605504,3.1008298,230.34381,8.2204685,17.471382,17.197273,26.08871,-5.4210145e-06
2023-12-01,21.5,88.25,1.2257764,-0.0034008715,-0.020964904,0.0038401568,0.6890703,0.0025137167,5.226893,239.85948,8.382096,7.173549,9.678844,25.962608,7.5040265e-07
2023-12-01,21.5,88.0,1.2902975,-0.019031642,-0.0023667547,0.004371656,1.5256095,0.0024672064,5.007769,239.67406,8.321957,11.697677,11.852853,26.054792,-5.0189135e-07
2023-12-01,21.5,87.75,1.1309161,-0.022194648,-0.018954137,0.004380487,2.8437643,0.0025595494,3.3220909,232.50641,8.235473,17.388105,16.787804,26.242464,-4.833627e-07
2023-12-01,21.5,87.5,0.52261174,-0.014723679,-0.0006996206,0.005180096,4.195286,0.0023949323,2.5146804,229.29987,8.199451,19.234264,19.745216,26.274372,-2.792714e-07
2023-12-01,21.5,87.25,0.310595,-0.016278109,-0.015349735,0.0065416996,3.3213863,0.0008384797,3.394844,227.06056,8.200088,18.443682,20.097992,25.986935,1.5483701e-07
2023-12-01,21.25,91.0,0.6283612,-0.23951954,0.055940777,0.00418162,25.4278,0.0012570199,23.662455,236.97519,8.2648945,17.00447,22.757652,26.074013,-1.8274709e-06
2023-12-01,21.25,90.75,0.7196753,-0.2859609,-0.103428304,0.004409271,27.362234,0.0013387002,19.389233,239.85071,8.260803,15.910158,23.039534,25.824755,-4.7440603e-06
2023-12-01,20.75,90.75,0.27275303,-0.23466086,0.02536174,0.001933899,10.337305,0.00052999513,9.211254,221.90366,8.18887,21.60126,27.105698,26.352732,-1.5688178e-06
2023-12-01,20.75,90.5,0.21118025,-0.09933981,0.4119727,0.0015772788,8.024054,0.00041990407,6.4870286,218.97833,8.148716,24.064358,29.23979,26.694763,-1.1013809e-06
2023-12-01,21.25,89.75,0.79053897,0.062222883,-0.03257525,0.0019539627,5.235202,0.0042100614,3.3255844,225.74443,8.146667,26.101244,28.461971,26.529303,-4.776988e-06
2023-12-01,20.75,90.0,0.24884744,-0.032432035,-0.40069875,0.0013104224,6.109389,0.00044350597,4.5110145,218.01648,8.136788,26.693604,29.997536,26.22115,1.1705149e-06
2023-12-01,20.25,90.0,0.29649752,-0.12320539,-0.104339525,0.0012038861,3.3779256,0.0008751293,2.6668434,218.05252,8.128564,27.070522,30.218937,26.46014,1.9294098e-06
2023-12-01,20.25,89.75,0.29695672,-0.3317962,0.21247227,0.000973476,2.014614,0.0009986102,2.361105,215.60141,8.121917,28.37487,30.79816,26.653595,3.0211353e-07
2023-12-01,20.25,89.5,0.41402674,-0.16541448,0.20915505,0.00068893516,0.26206255,0.017830994,2.0676327,210.96143,8.09369,30.965395,33.138237,27.046204,1.7437969e-06
2023-12-01,20.25,89.25,0.24552613,0.04392153,-0.07299108,0.00065170147,0.026590602,0.03851939,1.9438312,208.77635,8.079978,31.81903,34.228348,27.158588,3.042208e-07
2023-12-01,20.25,89.0,0.24007563,-0.04497556,-0.06995901,0.0006698919,0.025607094,0.041149456,1.8357712,209.01903,8.082581,31.571053,34.033085,27.22765,2.3569716e-07
2023-12-01,20.25,88.75,0.23108909,-0.19289322,-0.02823983,0.00066218496,0.027183596,0.05499709,1.8185078,208.2158,8.082852,31.662943,34.194336,27.374994,-9.867371e-07
2023-12-01,20.25,88.5,0.23886783,-0.22347431,0.0919384,0.0006462773,0.027961396,0.066299714,1.7666808,207.84698,8.080434,31.927382,34.46691,27.517553,1.4735119e-06
2023-12-01,20.25,88.25,0.2698663,-0.26772577,0.22454798,0.0006170703,0.03787991,0.0730007,1.7035781,207.75659,8.079511,32.334557,34.58875,27.672117,2.8988698e-06
2023-12-01,20.25,88.0,0.27388215,-0.152174,0.15736133,0.00058672566,0.035796937,0.081348486,1.6451497,207.44662,8.076291,33.02608,34.963623,28.028767,4.2416437e-07
2023-12-01,20.25,87.75,0.26297572,-0.07308734,0.07391148,0.0005703263,0.033625063,0.07647435,1.6022797,207.67422,8.070942,33.115597,35.433475,28.210955,-2.9832759e-06
2023-12-01,20.25,87.5,0.27060106,-0.28178266,0.14736268,0.00057482935,0.039364755,0.070770346,1.5861571,208.26933,8.083097,32.31377,34.5039,27.920458,2.386558e-07
2023-12-01,20.25,87.25,0.4696591,-0.2794227,-0.28228652,0.00074449234,0.28103757,0.03884923,1.6156114,212.32991,8.113734,31.001196,31.708975,27.608152,-9.625888e-06
2023-12-01,20.25,87.0,0.47433934,-0.24778514,-0.12027158,0.0016696609,1.346141,0.00780889,1.895045,217.87354,8.135367,27.681393,28.946768,26.820126,7.1541967e-06
2023-12-01,20.0,91.0,0.16468331,-0.23812334,0.047996726,0.0012328415,4.7624907,0.00034478254,3.5813906,214.53224,8.110696,27.424465,31.727972,26.986475,-6.307192e-07
2023-12-01,20.0,90.75,0.18268488,-0.30494347,-0.19751799,0.0012304991,4.969523,0.00040312248,3.8208241,215.0812,8.105902,26.689318,31.92026,27.002365,2.464392e-06
2023-12-01,20.0,90.5,0.23554346,-0.36711657,-0.018342983,0.0010910208,3.865405,0.0012020632,3.3913496,214.02628,8.102618,26.898869,32.234955,26.844206,3.3775807e-06
2023-12-01,20.0,90.25,0.26347056,-0.15675081,-0.08357693,0.0008228727,1.5424125,0.0071110087,2.6271622,212.06859,8.084446,31.113625,33.59786,27.05093,-4.291245e-07
2023-12-01,20.0,90.0,0.2921995,-0.2146885,-0.13160378,0.00084797246,1.2855959,0.01293815,2.28583,213.05766,8.087699,30.933062,33.21742,27.012583,-2.4249024e-07
2023-12-01,20.0,89.75,0.30645594,0.06440197,-0.0037755624,0.0007351079,0.48966366,0.022367826,2.062617,210.70343,8.079213,32.269627,34.096348,27.376137,-2.8522813e-06
2023-12-01,20.0,89.5,0.2227752,0.1562851,-0.033085182,0.0006344002,0.026126508,0.069401786,1.925868,206.34485,8.066409,32.663666,35.558594,27.697197,1.9301315e-06
2023-12-01,20.0,89.25,0.21696399,0.07429306,-0.04619388,0.0006178671,0.0196803,0.0816861,1.8165258,205.8533,8.061047,32.862675,36.067776,27.883417,1.0403736e-06
2023-12-01,20.0,89.0,0.21678703,-0.005622032,0.021854164,0.00060734485,0.02064907,0.08696538,1.7471989,205.3971,8.0582485,33.19028,36.35962,28.19153,-1.8863599e-06
2023-12-01,20.0,88.75,0.22085848,-0.08868684,0.0967211,0.00058272935,0.020086784,0.0950834,1.6730492,204.88419,8.053303,33.34239,36.856724,28.335157,-4.886567e-07
2023-12-01,20.0,88.5,0.25201574,-0.18922538,0.14108175,0.0005616203,0.02487699,0.09821972,1.6352237,205.0354,8.049928,33.350548,37.16963,28.329504,1.0389793e-06
2023-12-01,20.0,88.25,0.3045257,-0.26746455,0.17989296,0.0005424556,0.04159978,0.10073425,1.6098785,205.46068,8.043859,33.480953,37.762383,28.361214,-4.89679e-07
2023-12-01,20.0,88.0,0.2906002,-0.29295975,0.16402407,0.00052979024,0.039709173,0.096499026,1.5742149,206.07166,8.04993,33.392956,37.367664,28.283844,7.30416e-07
2023-12-01,20.0,87.75,0.24977608,-0.3260792,0.19237724,0.0005177867,0.030686062,0.083742216,1.5173587,206.83958,8.062381,32.55239,36.320885,27.821306,-3.646835e-06
2023-12-01,20.0,87.5,0.24174236,-0.29972956,0.2051857,0.0005102249,0.03323682,0.075322025,1.489284,207.43205,8.069997,31.241436,35.645664,27.237083,-4.544436e-07
2023-12-01,20.75,90.25,0.24830215,-0.055165775,0.2088361,0.0011764482,4.033289,0.0005868511,3.0149477,216.93294,8.126713,26.9211,30.593914,26.478624,1.2492923e-06
2023-12-01,20.25,90.25,0.2217448,-0.08513615,-0.12391552,0.001046338,3.238005,0.0006009354,2.9141185,215.36058,8.119318,27.674618,31.078264,26.499855,-1.4526108e-06
2023-12-01,20.25,90.5,0.18823437,-0.246407,0.095433615,0.0013650355,6.419107,0.00037744606,4.8504634,216.70825,8.126218,25.766891,30.595354,26.928593,-1.6626667e-06
2023-12-01,20.0,87.25,0.23938276,-0.24397191,0.09829569,0.00051452185,0.033681814,0.075717986,1.4751518,207.69382,8.076305,31.978865,35.15482,27.640587,-4.7723434e-09
2023-12-01,20.75,89.75,0.3930801,-0.18162353,-0.08358306,0.0014733314,5.343154,0.00083245384,3.555104,221.04932,8.14989,25.53233,28.898336,26.339123,1.4033496e-06
2023-12-01,20.25,90.75,0.22274646,-0.2569804,-0.14614105,0.0015595991,7.7711716,0.00041743417,6.0304747,218.5084,8.133913,24.933056,30.027498,26.947067,3.3173258e-06
2023-12-01,20.75,89.5,0.30464202,-0.20607209,0.444355,0.001115594,2.8205826,0.00079345726,2.5531673,217.23236,8.142879,27.240887,29.549192,26.331297,-5.179499e-06
2023-12-01,20.75,89.25,0.2459548,0.19838586,0.07227117,0.00074945285,0.61103225,0.0012661165,2.026612,213.88661,8.104717,29.653452,32.05155,26.829239,1.8997388e-06
2023-12-01,20.75,89.0,0.277298,0.15389684,0.08187847,0.0008284624,0.61093295,0.0014500708,2.0315425,215.7156,8.122063,28.77481,30.612354,26.662563,-1.06968415e-07
2023-12-01,20.75,88.75,0.3028975,0.03163688,0.050621584,0.0009632188,1.0079526,0.0017616602,2.228735,217.25087,8.1304035,28.462854,29.838652,26.604887,-1.8973006e-06
2023-12-01,20.75,88.5,0.26293185,0.090974465,0.113785595,0.00080573856,0.6613768,0.0010686229,1.869028,215.40434,8.132618,29.066225,29.977789,26.576746,-5.007254e-06
2023-12-01,20.75,88.25,0.28414965,0.06475381,-0.0058113886,0.00095771166,1.2061218,0.0014902578,2.2135308,216.26855,8.136287,28.21563,29.75499,26.752464,-1.2713591e-06
2023-12-01,20.75,88.0,0.31116703,0.003249978,-0.11655704,0.0013219855,1.3527107,0.0015025306,2.0266914,218.97769,8.170696,24.921432,27.30872,26.656696,7.799665e-06
2023-12-01,20.75,87.5,0.31577516,-0.7349617,0.11545566,0.0015116835,1.1392719,0.0011654715,1.8610388,220.91354,8.198877,23.740025,24.798199,26.534967,-4.2091706e-06
2023-12-01,20.75,87.25,0.30388975,-0.29952204,-0.21557967,0.001640214,1.1998191,0.0011654289,1.8375758,220.15686,8.175774,24.64188,25.995619,26.662819,1.0381938e-07
2023-12-01,20.75,87.0,0.51348436,-0.04375973,-0.09312502,0.004598453,3.6436982,0.0022727526,3.076507,224.45284,8.18641,21.389776,23.903757,26.418842,-2.7037702e-06
2023-12-01,20.5,91.0,0.27735338,-0.2297836,-0.24420111,0.0017633975,8.771424,0.00053520355,6.977723,219.56992,8.128033,26.024374,30.41875,27.016489,1.3227431e-06
2023-12-01,20.5,90.75,0.26848993,-0.2939504,-0.027602684,0.0017650616,9.168886,0.00051928184,7.718719,220.3899,8.1545105,24.507572,28.86595,26.812525,4.815612e-07
2023-12-01,20.5,90.5,0.2157083,-0.13509819,0.27356523,0.0015204529,7.507324,0.00042243008,5.9222336,218.43951,8.139803,24.735367,29.758677,26.80432,-1.9585946e-06
2023-12-01,20.75,87.75,0.31070194,-0.2606082,-0.020397538,0.0017499486,1.3622937,0.0013696626,1.9563963,221.4887,8.196335,23.38433,24.581444,26.481287,6.8943473e-06
2023-12-01,20.5,90.0,0.29321742,0.25791216,-0.33348787,0.0013548385,4.922287,0.0006046479,3.4443996,219.16788,8.134938,26.861986,29.844744,26.24059,1.3826555e-06
2023-12-01,20.5,90.25,0.27528492,0.16256858,0.13280989,0.0012444562,4.096968,0.0006704934,2.989056,218.06699,8.132153,26.851864,30.137766,26.465815,9.139349e-07
2023-12-01,20.5,87.0,0.41741815,-0.07736787,-0.14902069,0.0034631414,2.885641,0.0017891307,2.5567563,222.12347,8.168921,23.476057,25.648623,26.514841,2.1586397e-06
2023-12-01,20.5,87.25,0.3324973,-0.0721779,-0.45905763,0.0013203018,1.0565552,0.004023417,1.7455642,218.18211,8.143465,26.208717,28.073576,26.709305,1.8184203e-06
2023-12-01,20.5,87.5,0.43668684,0.025787408,0.10387032,0.0006701517,0.15059853,0.012868086,1.5883114,213.69102,8.130616,28.236141,30.652924,26.828442,2.138159e-06
2023-12-01,20.5,87.75,0.4985622,-0.109740876,0.23875356,0.0007524156,0.35461825,0.018604908,1.6659302,214.40106,8.1278715,30.084679,30.580273,27.174114,-5.807064e-06
2023-12-01,20.5,88.25,0.3512746,0.009151852,0.027801605,0.0008537621,0.6292322,0.008700253,1.7363036,215.39056,8.132589,28.248207,29.864292,26.678225,3.482999e-06
2023-12-01,20.5,88.0,0.42317027,-0.32431188,0.12688078,0.00083562016,0.5946774,0.0149280615,1.7353224,215.0262,8.140786,28.219767,29.51304,26.635267,1.8624224e-06
2023-12-01,20.25,91.0,0.22462024,-0.147704,-0.109473854,0.0015683463,7.683241,0.00043058489,5.887169,218.13232,8.12401,25.80664,30.656591,27.039076,1.4086627e-06
2023-12-01,20.5,88.75,0.32815114,0.21732543,0.04036139,0.00076977874,0.3513848,0.0060202675,1.6919873,214.48094,8.119814,29.501999,30.784727,27.092419,3.3316527e-07
2023-12-01,20.5,89.0,0.33936718,0.14621502,-0.011683366,0.000708351,0.11000211,0.005946853,1.6788523,213.67096,8.1110525,29.638342,31.576355,27.19695,2.5481188e-06
2023-12-01,20.5,89.25,0.30367666,0.01979026,-0.12887126,0.00065861316,0.055112895,0.0092334775,1.8043857,211.53859,8.094602,30.98794,32.976864,27.072447,2.3384353e-06
2023-12-01,20.5,89.5,0.3606621,0.13632713,0.2433126,0.00079231145,0.93116516,0.0018885112,2.1749284,213.56563,8.107644,31.066772,31.960484,27.113653,-3.61245e-06
2023-12-01,20.5,89.75,0.32511148,-0.08200694,0.093266696,0.00131452,3.9935198,0.0008266511,2.869736,219.23845,8.144722,26.224401,29.22958,26.343925,-2.4879566e-06
2023-12-01,20.5,88.5,0.36005583,0.1790594,0.076417185,0.00083144906,0.55564505,0.008113414,1.7197315,215.17421,8.124862,28.978827,30.353958,26.89929,2.4178787e-06
2023-12-02,21.25,87.0,0.23770325,-0.023244536,-0.019393984,0.0052710543,2.3691607,0.0004653246,2.8349774,225.28574,8.206347,19.310925,21.002129,25.988752,3.9609145e-07
2023-12-02,21.0,90.5,0.21299314,-0.13241312,0.2085019,0.0018018748,10.080637,0.0005016736,8.309406,220.75525,8.171235,23.081356,28.002089,26.47099,-1.2891903e-06
2023-12-02,21.0,90.75,0.24602096,0.018013278,-0.058174945,0.0021682433,12.7738,0.0005505564,11.2243185,223.09425,8.185521,21.505829,27.138315,25.926043,-1.0791553e-06
2023-12-02,21.0,91.0,0.2972138,-0.14675093,-0.024013463,0.0025123544,14.67417,0.000664505,13.665227,225.44382,8.200804,20.445885,26.245129,26.134762,-1.1442263e-07
2023-12-02,21.25,87.25,0.24285069,-0.14994705,-0.040690094,0.0036603836,2.3589168,0.00050994515,2.3517165,224.92545,8.183507,21.561296,22.654627,26.479939,-1.3107467e-07
2023-12-02,21.25,89.0,0.4893337,-0.13654943,-0.04814862,0.0020014003,2.9695187,0.02447384,3.6495235,220.9653,8.143842,25.07358,27.835337,26.606865,2.574904e-06
2023-12-02,21.25,87.75,0.4883631,-0.06397197,-0.047910847,0.0038499336,1.5977361,0.0018292457,2.3953888,230.72737,8.23477,17.016432,18.51517,26.39549,3.905981e-06
2023-12-02,21.25,88.0,0.5816514,-0.09807353,-0.052291688,0.0032257135,1.4519011,0.0020524242,2.5761364,234.49213,8.29296,14.639421,15.876824,26.148619,5.0561653e-06
2023-12-02,21.25,88.25,0.63265014,-0.057163265,-0.08668531,0.0035065124,1.6319534,0.0018449394,2.7617948,235.98958,8.294311,13.369765,15.046359,25.966608,4.2846596e-06
2023-12-02,21.25,88.5,0.67927843,-0.043554977,-0.058192685,0.003426504,2.4171078,0.0031974907,2.765692,227.91162,8.191331,20.735552,21.368092,26.036825,-5.225602e-09
2023-12-02,21.25,88.75,0.45195654,-0.05914906,-0.018800525,0.0027202142,2.9154372,0.034804646,3.794818,221.59323,8.14681,24.465914,26.922766,26.480734,3.2369445e-07
2023-12-02,21.0,90.25,0.21767312,-0.41716304,-0.029829564,0.0014362641,6.946071,0.0005201839,5.483185,218.91493,8.155745,24.988731,28.82757,26.213196,1.3693038e-06
2023-12-02,21.25,87.5,0.30621266,-0.13585562,0.059987225,0.003355897,1.8237842,0.00066204095,2.2049756,227.06506,8.181374,21.122782,21.583338,26.551693,-3.3954285e-07
2023-12-02,21.0,90.0,0.26466137,-0.3535629,-0.25362527,0.0015295274,7.7572303,0.0005346824,5.602963,219.8962,8.171547,23.669048,28.005,26.15223,5.7569714e-06
2023-12-02,20.75,90.5,0.22395088,-0.13380146,0.30387053,0.0016324293,8.355232,0.00051128137,6.8422656,219.46542,8.14983,23.931753,29.207205,26.58312,4.2521498e-07
2023-12-02,21.0,89.5,0.35064396,-0.19279641,0.49069017,0.0010883836,2.640666,0.0019368707,2.4993548,217.49413,8.135022,27.67777,29.958464,26.479225,-5.51496e-06
2023-12-02,21.0,89.25,0.32537282,0.020975068,-0.028277228,0.0008623319,1.1377649,0.0028618686,2.180261,215.82567,8.117425,28.81192,31.063725,26.775541,3.3958718e-06
2023-12-02,21.0,89.0,0.36803406,-0.21159032,-0.046414003,0.0011453029,1.82828,0.004969167,2.7532182,218.43843,8.127381,28.266047,29.966543,26.66033,-1.9822505e-06
2023-12-02,21.0,88.75,0.4117928,-0.22093546,-0.20268157,0.0016553528,2.1850674,0.01204463,3.2455313,220.52405,8.139665,26.931902,28.604527,26.551855,-4.578377e-06
