time,latitude,longitude,chl,uo,vo,fe,no3,po4,si,o2,ph,so,spco2,thetao,wo
2023-09-01,21.75,89.75,6.77433,-0.055432126,-0.0056958436,0.009136282,41.08005,0.026858086,13.332724,291.84628,8.338966,7.197198,11.178749,30.956629,-4.6333898e-07
2023-09-01,21.75,88.0,3.7801037,0.009256257,0.020916365,0.005382259,2.0670087,0.009172515,3.8064728,211.20955,8.303131,6.936967,7.4219155,31.801296,-9.469225e-07
2023-09-01,21.5,91.0,19.481369,-0.053041667,-0.026154857,0.018342849,101.8655,0.22486922,23.981522,370.26663,8.3654175,2.3562856,23.484072,30.479372,2.6670975e-06
2023-09-01,21.5,90.75,21.303469,-0.018912246,-0.008711409,0.02064692,106.59044,0.163943,21.609741,422.89053,8.400926,1.0580658,21.193073,30.79242,-1.0414165e-07
2023-09-01,21.5,90.5,21.212751,-0.026822973,0.009588135,0.020270785,102.25988,0.15727954,23.46909,422.947,8.405529,2.5438511,19.349476,30.939775,-2.771586e-07
2023-09-01,21.5,90.25,20.23629,-0.13515073,0.06732553,0.022191025,97.84844,0.31862026,18.66712,411.72223,8.283069,5.741155,24.112942,30.984152,7.201122e-06
2023-09-01,21.5,90.0,12.440696,-0.1290978,-0.04095008,0.01677157,69.48459,0.16158693,7.878449,373.28204,8.279636,13.874159,19.379642,30.817783,-3.17742e-06
2023-09-01,21.5,89.75,5.7235837,-0.28137597,-0.03463277,0.011348809,44.575455,0.07970494,3.7745214,314.73206,8.275618,15.284817,17.270254,30.729187,-3.6021597e-06
2023-09-01,21.5,89.5,3.7191594,-0.16264616,-0.072061576,0.006922051,23.610195,0.051902864,4.0161014,262.85983,8.270857,16.76357,14.270191,30.813587,-7.9650925e-07
2023-09-01,21.5,89.25,2.5090566,-0.12547976,0.011333182,0.004130995,8.921284,0.05384609,3.7304597,225.57603,8.20702,17.783274,15.6993885,31.190123,-1.2320245e-06
2023-09-01,21.5,89.0,1.5654777,-0.18913051,-0.00035779725,0.004314663,3.460357,0.112833135,3.1155357,204.37213,8.182476,22.447788,16.598824,30.9174,-5.999426e-06
2023-09-01,21.5,88.75,1.5218567,0.37059057,0.009721356,0.0051345774,2.9129663,0.078893006,2.8694158,201.98445,8.17428,22.464252,15.815859,30.545923,-9.992672e-06
2023-09-01,21.5,88.5,2.2230172,0.18006949,-0.006855316,0.0051211864,1.9013171,0.04373324,2.5863998,211.29936,8.267164,9.522179,11.394667,31.002151,-2.3121615e-07
2023-09-01,21.5,88.25,3.4293973,0.04926287,-0.0035201719,0.0042709867,1.5704197,0.027174495,3.4157403,220.34985,8.33627,10.353288,9.992102,31.585567,-1.0954949e-06
2023-09-01,21.5,88.0,3.5425658,-0.013799308,0.0047451323,0.0040916707,1.6101708,0.029180665,2.2683427,221.70949,8.323988,11.222165,10.5586405,31.63123,-3.6590944e-07
2023-09-01,21.5,87.75,4.0030093,-0.027298298,-0.012554703,0.0043550646,2.6058738,0.019978726,2.1134617,221.8847,8.299144,12.074759,10.986576,31.710741,6.2970315e-07
2023-09-01,21.5,87.5,5.053956,-0.059249654,-0.059819255,0.0049866783,8.491199,0.02606657,2.8420756,220.22812,8.246833,13.549464,11.829649,31.834198,6.699301e-06
2023-09-01,21.5,87.25,2.4026718,-0.07265296,0.008348291,0.0058799093,9.99952,0.002950895,3.3634527,217.077,8.168541,18.499943,17.013556,31.609169,-5.9778795e-06
2023-09-01,21.25,91.0,1.6248969,-0.25625607,-0.11451931,0.0050824867,54.260414,0.0025000353,18.054972,245.66133,8.326216,9.566734,22.626152,30.517923,3.6614173e-07
2023-09-01,21.25,90.75,2.1788385,-0.39975744,-0.093978345,0.0058892476,55.243534,0.0026362115,12.737963,258.9196,8.320417,7.879526,22.60683,30.631878,8.458347e-07
2023-09-01,20.75,90.75,0.5641085,0.0163521,-0.027368892,0.0042692483,28.521536,0.0011121039,3.0405247,220.6963,8.140483,19.836655,30.921812,30.391302,5.72213e-06
2023-09-01,20.75,90.5,0.7032782,-0.064748704,-0.004340449,0.0045602885,26.680813,0.0011054027,2.0085304,228.55649,8.115199,20.926844,30.554092,30.753187,-1.7137244e-06
2023-09-01,21.25,89.75,3.0799363,0.22541414,0.080454476,0.006407576,12.157575,0.26178697,3.8483663,228.94902,8.157484,24.919453,20.79386,30.208767,-5.9334093e-06
2023-09-01,20.75,90.0,0.83477604,-0.13863665,-0.0076271654,0.004027684,9.279387,0.0013870535,2.092121,228.65442,8.117675,24.147432,26.222548,30.94076,-1.14455915e-07
2023-09-01,20.25,90.0,0.3376539,-0.09768458,-0.090732954,0.003947846,16.05761,0.0006871373,3.2989,214.05737,8.122319,22.823666,32.325645,30.667608,1.2206654e-06
2023-09-01,20.25,89.75,0.41002685,-0.038399145,-0.09143855,0.0040094666,16.25821,0.00076396303,2.7642424,216.15479,8.112831,23.323849,32.40485,30.725313,9.883984e-07
2023-09-01,20.25,89.5,0.40586007,-0.09423034,-0.003075353,0.003977372,15.362104,0.0007687055,2.670559,215.424,8.107122,23.917059,32.707264,30.473722,1.7572244e-06
2023-09-01,20.25,89.25,0.3471822,-0.21009697,0.2982462,0.0038431634,13.183981,0.0006647884,2.9259837,212.56087,8.104997,26.655878,33.004776,30.160585,-2.2390059e-06
2023-09-01,20.25,89.0,0.25296995,-0.024114946,-0.09487013,0.0036779142,9.986311,0.00048769376,3.216388,208.73996,8.073522,25.759972,34.94977,30.514046,2.178388e-07
2023-09-01,20.25,88.75,0.2147639,-0.06400273,0.093807675,0.0035130163,7.408638,0.00043311392,2.987215,208.6211,8.086259,26.49187,33.05384,30.72184,-3.252536e-07
2023-09-01,20.25,88.5,0.20427682,-0.09004729,0.0067380075,0.003313538,5.584792,0.00040622646,2.6556764,208.37073,8.094646,26.054674,31.647568,30.842274,6.05498e-07
2023-09-01,20.25,88.25,0.19830608,-0.12402051,-0.08331802,0.0031163432,4.416023,0.00038596455,2.6011398,207.88109,8.087408,24.821718,32.124184,30.870577,-6.375399e-07
2023-09-01,20.25,88.0,0.18830557,-0.15140815,-0.120830655,0.0029591112,3.6106281,0.00036979408,2.6717322,207.03792,8.082487,25.244152,32.78208,30.826494,9.064613e-07
2023-09-01,20.25,87.75,0.19123092,-0.18843044,-0.21010628,0.0028067972,3.0489209,0.00037479753,2.8118706,206.21172,8.070157,27.10284,34.040504,30.981354,-1.2449651e-06
2023-09-01,20.25,87.5,0.22422755,-0.036435414,-0.16678731,0.0026909902,3.1064363,0.00040991322,2.9651642,205.25262,8.0527115,27.262787,35.506664,30.707457,1.2081745e-06
2023-09-01,20.25,87.25,1.0980982,0.037031747,-0.14601292,0.0030848545,7.4708877,0.0038927346,3.6870058,202.45753,8.030778,28.209396,34.96593,30.124874,-6.797523e-07
2023-09-01,20.25,87.0,1.8909081,0.14134736,0.06590766,0.0037863618,9.241759,0.003961602,4.4926267,206.88931,8.021808,28.032335,34.757343,30.06692,7.2313964e-07
2023-09-01,20.0,91.0,0.23971719,-0.007957228,0.05057035,0.0023695608,0.06435977,0.0032562471,2.8617342,203.74153,8.02533,30.980276,39.63575,30.209082,-4.0997958e-07
2023-09-01,20.0,90.75,0.23388119,-0.0147109125,0.027563615,0.0023856086,0.11967656,0.0006006247,2.8819351,204.02281,8.024068,30.6458,39.743134,30.183403,1.4700097e-07
2023-09-01,20.0,90.5,0.18212491,-0.053115554,0.049615484,0.0024723082,0.47819206,0.000409682,3.0855415,204.03786,8.027369,30.411734,39.51941,30.303616,1.3431361e-06
2023-09-01,20.0,90.25,0.1675375,-0.16167152,0.026217796,0.0028393958,3.3542354,0.00040503842,3.4444423,205.4277,8.06855,29.307821,36.414967,30.32673,-1.5294482e-06
2023-09-01,20.0,90.0,0.19268268,-0.3145905,-0.2547098,0.0032075362,7.0105705,0.00044877545,3.504688,207.58524,8.0964985,23.552622,34.39697,30.262075,1.0155547e-06
2023-09-01,20.0,89.75,0.24222006,-0.29883868,-0.16419819,0.0034872636,9.819873,0.00051347696,3.3836234,209.48653,8.096001,22.815367,34.252243,30.350653,1.8500849e-06
2023-09-01,20.0,89.5,0.25809354,-0.34885308,0.08337304,0.0036711714,10.70835,0.000524936,3.3757646,209.71562,8.093402,23.839262,34.308952,30.086681,2.1570322e-06
2023-09-01,20.0,89.25,0.22355047,-0.19840866,0.12889428,0.003589889,9.125303,0.0004172609,3.5846252,207.9794,8.089555,28.380373,34.55215,30.204681,-2.441705e-06
2023-09-01,20.0,89.0,0.18608078,-0.012482361,-0.07000863,0.0034784828,6.5773325,0.00035125253,3.5749125,206.54619,8.072704,26.614016,35.188763,30.400526,9.3671423e-07
2023-09-01,20.0,88.75,0.17440967,-0.10779776,0.088488095,0.0033693556,5.0156856,0.0003309609,3.1624143,206.52486,8.082736,27.770918,33.56699,30.507113,4.4839357e-08
2023-09-01,20.0,88.5,0.17029591,-0.078587785,-0.014375791,0.0032797738,4.370838,0.00031595066,2.9829097,206.18001,8.078072,27.928972,33.871258,30.683107,6.596973e-08
2023-09-01,20.0,88.25,0.16782823,-0.047555868,-0.08434923,0.0031995059,3.9304144,0.0003091481,2.9450355,205.88844,8.075914,26.804914,33.98479,30.794239,7.1809023e-07
2023-09-01,20.0,88.0,0.16445087,-0.06892934,-0.10181393,0.0030771694,3.4637694,0.00031295224,2.9266152,205.71513,8.078183,26.27283,33.922894,30.872799,1.2645392e-06
2023-09-01,20.0,87.75,0.16708283,-0.106775425,-0.15755078,0.0029240563,3.0503635,0.0003229545,2.943209,205.56909,8.078932,26.497738,33.97132,30.807922,5.601541e-07
2023-09-01,20.0,87.5,0.16902407,-0.16701452,-0.26946226,0.002774634,2.8585663,0.0003319601,2.9886458,205.39836,8.073473,27.017075,34.434586,30.799492,-1.230513e-06
2023-09-01,20.75,90.25,0.77536124,-0.09590496,0.0027529942,0.004505537,16.55718,0.001170638,2.024359,234.31987,8.107467,23.503563,28.279015,30.94716,-4.9544735e-07
2023-09-01,20.25,90.25,0.23108654,-0.23381668,-0.11098138,0.0035199877,11.314971,0.0005102144,3.743089,210.05688,8.116324,22.602657,33.04243,30.251173,3.4274888e-06
2023-09-01,20.25,90.5,0.17382398,-0.27667275,-0.06348356,0.0029267322,4.531208,0.00040604905,3.7825325,206.2205,8.074618,26.194742,36.033646,30.512901,-2.4372364e-06
2023-09-01,20.0,87.25,0.24073781,-0.11376444,-0.23156089,0.0026902005,3.2579296,0.00038978684,3.0401394,204.90773,8.059939,26.6755,35.18533,30.59297,-1.5862054e-06
2023-09-01,20.75,89.75,0.878642,-0.19674453,0.0400101,0.003475475,7.5616155,0.0027926574,2.0187197,224.19461,8.127432,23.899954,25.93879,31.019783,-2.1327565e-07
2023-09-01,20.25,90.75,0.19409302,-0.16435577,-0.002990788,0.0025245645,0.9212224,0.00043085273,3.4217248,204.71136,8.036298,28.139442,38.833927,30.359978,7.6899124e-07
2023-09-01,20.75,89.5,0.55664873,-0.17374493,0.04807563,0.0035569037,9.866171,0.0010490585,2.0028596,220.51996,8.117953,23.48128,27.733746,31.131401,-2.8244267e-06
2023-09-01,20.75,89.25,0.4023854,-0.19235863,-0.023443343,0.0035975436,10.959304,0.000807749,2.1220253,216.73065,8.111385,23.157402,29.544338,30.898176,-1.1086368e-06
2023-09-01,20.75,89.0,0.29068083,-0.22644036,0.07743779,0.0034349915,9.426842,0.000604143,2.3177428,212.75723,8.107995,22.791897,30.39023,30.833916,3.210934e-07
2023-09-01,20.75,88.75,0.24203609,-0.24775669,0.030033767,0.0031324034,5.202788,0.00045244204,2.2537024,208.09267,8.091178,22.819202,31.343515,30.787556,4.4309323e-07
2023-09-01,20.75,88.5,0.2929831,-0.18978696,-0.021095324,0.0030946769,3.4049513,0.0008261506,2.281024,206.01047,8.06075,22.984411,33.39674,30.845655,-2.1590415e-06
2023-09-01,20.75,88.25,0.3444094,-0.055551663,0.16394962,0.0032849817,3.695622,0.00089638255,2.4846492,204.6888,8.046002,25.609652,34.571976,30.859177,1.2671308e-06
2023-09-01,20.75,88.0,0.26212865,0.05423827,-0.053039964,0.0032019794,4.134314,0.0004816858,2.952433,203.73637,8.025202,27.21753,36.506893,30.870047,-6.6934615e-07
2023-09-01,20.75,87.5,0.36644396,0.028434662,-0.2060528,0.003110256,4.5253253,0.00060148543,3.357794,203.20737,8.00552,27.694216,38.335518,30.955294,-4.002235e-06
2023-09-01,20.75,87.25,1.7516251,0.12978737,-0.33387288,0.0045162397,9.028379,0.0041425247,5.337868,205.64098,8.014276,26.343971,33.59405,30.745659,1.1432838e-06
2023-09-01,20.75,87.0,5.6104007,-0.005513364,-0.15915069,0.0064892923,14.774825,0.018997,8.758076,223.5645,8.014777,22.329683,29.665798,31.122442,6.007428e-07
2023-09-01,20.5,91.0,0.19424641,-0.13474771,0.09657774,0.0031643223,7.114457,0.0004009676,5.3798103,208.16032,8.090731,23.704742,34.655083,30.278765,-1.5628472e-06
2023-09-01,20.5,90.75,0.20825702,-0.06709878,0.01890607,0.0034513113,10.484275,0.00044524248,5.14958,209.71956,8.1099415,22.107292,33.44825,30.49922,2.629435e-06
2023-09-01,20.5,90.5,0.30201504,-0.06532384,0.005859606,0.0038982467,17.087803,0.0006496354,4.493783,213.79832,8.13143,22.332558,31.797672,30.659565,1.1664138e-06
2023-09-01,20.75,87.75,0.23189811,0.12660706,-0.029381458,0.0029275978,3.977995,0.00041537164,3.1483567,203.60843,8.010914,27.839476,38.16743,30.829222,4.2948565e-07
2023-09-01,20.5,90.0,0.57895017,-0.18550366,0.043565396,0.0042868964,20.23952,0.0009405001,2.4645305,223.69565,8.117975,22.40124,30.78877,30.748962,8.653366e-07
2023-09-01,20.5,90.25,0.44314805,-0.114316106,0.017525684,0.004281226,20.601345,0.0008506078,3.39552,219.38776,8.129207,22.409111,31.093327,30.695938,3.1993009e-06
2023-09-01,20.5,87.0,4.593477,-0.046451908,-0.19304854,0.0054967445,13.998331,0.00978425,7.447192,221.02222,8.015192,25.698866,32.66856,30.630964,8.828399e-06
2023-09-01,20.5,87.25,1.807635,-0.03299402,-0.30242166,0.0039378204,10.020479,0.004021199,4.7671266,203.97765,8.01296,28.499477,34.33735,30.42258,-1.5518073e-06
2023-09-01,20.5,87.5,0.3890566,0.12912995,-0.07785185,0.002848976,4.6293964,0.00065291685,3.0989904,204.07584,8.023131,29.762682,36.91985,30.468967,-5.4443076e-06
2023-09-01,20.5,87.75,0.21551014,0.034842238,-0.08224389,0.00276173,3.334437,0.00041255853,2.90913,204.66145,8.038025,27.431791,36.313766,30.791973,1.9650195e-06
2023-09-01,20.5,88.25,0.20419681,-0.16681762,-0.044976793,0.0028663592,3.351713,0.00039764564,2.4555213,206.95148,8.074991,23.534908,32.89459,30.702452,1.4804838e-06
2023-09-01,20.5,88.0,0.19756724,-0.06911596,-0.16917287,0.0029095267,3.3945377,0.00037074383,2.702713,204.81914,8.050348,27.106,35.121254,31.06321,-2.7390997e-06
2023-09-01,20.25,91.0,0.2159524,-0.1214298,0.119880185,0.0024239295,0.3967064,0.001061273,3.1975117,204.31993,8.031036,30.11744,39.18587,30.14782,-9.023887e-08
2023-09-01,20.5,88.75,0.2558832,-0.12087726,0.014243994,0.0034924443,8.705982,0.0005291399,2.6026382,210.66151,8.098932,24.144468,31.488379,30.842821,2.623733e-07
2023-09-01,20.5,89.0,0.33447063,-0.14803274,0.050208997,0.0037493352,11.683817,0.0006733524,2.66893,212.88007,8.096906,24.445616,32.16512,30.793543,-9.765845e-07
2023-09-01,20.5,89.25,0.4501831,-0.15981899,0.018908137,0.003952932,14.340802,0.0007949826,2.3310347,217.461,8.110124,23.261536,31.313707,30.612707,6.4906175e-07
2023-09-01,20.5,89.5,0.546693,-0.020828309,-0.051695406,0.0041251113,16.87751,0.0008915208,2.0619109,221.86719,8.109651,22.376492,30.794434,30.673096,6.4376616e-07
2023-09-01,20.5,89.75,0.589433,-0.11248566,0.027276153,0.0042307535,18.985075,0.0009355946,2.0492234,223.61896,8.112118,22.776978,30.53209,30.81896,4.680172e-07
2023-09-01,20.5,88.5,0.21858571,-0.1756106,-0.046937015,0.0030947754,5.431444,0.0004501949,2.4236805,208.92345,8.088835,23.735441,31.662245,30.88292,-6.3282755e-08
2023-09-02,21.25,87.25,0.8648913,-0.10676753,-0.17618124,0.0047898088,5.8345385,0.0008059703,2.754636,211.94734,8.097542,23.14761,23.35376,31.399223,9.17654e-07
2023-09-02,21.0,90.75,0.7681763,0.07626304,-0.04663737,0.0045327377,36.416115,0.0013055952,2.6903346,230.48099,8.150915,16.588205,28.865921,30.913155,2.2973582e-06
2023-09-02,21.0,91.0,0.7886572,0.17764522,0.07026177,0.0043896637,41.01033,0.0013935666,4.9162307,229.26448,8.180213,20.293255,28.79086,30.889399,-5.972221e-06
2023-09-02,21.25,87.0,0.47797617,0.045654487,-0.17495751,0.0060461145,5.2520633,0.0007173204,5.0347004,204.94142,8.078382,19.663824,25.972755,31.78001,1.0984697e-06
2023-09-02,21.25,87.5,1.5601912,-0.16845097,0.06641019,0.0039205537,3.3146698,0.0012706014,1.8082048,213.10616,8.103242,24.56473,24.026678,31.24864,-8.131078e-06
2023-09-02,21.25,89.25,0.58751607,-0.121783294,-0.04086535,0.00374087,3.7746634,0.24164857,2.5078356,202.23978,8.199631,22.617716,18.819849,30.508062,-2.9640006e-07
2023-09-02,21.25,88.0,2.2998607,-0.056585956,-0.022678057,0.003608586,1.380779,0.0732992,1.5996475,214.59584,8.231776,18.870995,16.62142,31.293682,1.1934491e-06
2023-09-02,21.25,88.25,1.7951247,-0.031913895,-0.020396478,0.0036032544,1.4708848,0.10924985,2.1226072,213.66129,8.272687,18.20363,14.254056,31.221191,-3.4392722e-06
2023-09-02,21.25,88.5,1.5944229,-0.0066599604,-0.029512739,0.0036231696,1.6973686,0.119239435,2.3232,212.38475,8.284646,15.08203,13.51856,31.472694,1.9537126e-06
2023-09-02,21.25,88.75,1.140454,0.09843492,-0.13077544,0.003971014,2.3413124,0.1507869,2.3383827,209.42012,8.235,16.752602,15.4419565,31.38451,8.276396e-06
2023-09-02,21.25,89.0,0.6268903,0.02240005,-0.22373316,0.0036507405,2.9746592,0.22057624,2.3587215,203.48076,8.21648,24.259947,18.352688,30.598799,-6.449333e-06
2023-09-02,21.0,90.5,0.672717,-0.0015244951,-0.3351663,0.004848948,23.710396,0.0010387293,2.5572107,233.02477,8.122746,13.294224,28.02265,31.004274,1.2945529e-06
2023-09-02,21.25,87.75,3.0550334,-0.04370419,-0.110789545,0.0037235836,1.6438321,0.03414018,1.3767036,214.256,8.187609,18.823648,19.157192,31.567495,1.1209648e-05
2023-09-02,21.0,90.25,1.404592,-0.0057057505,0.25444868,0.004979341,9.227316,0.012033116,2.7215264,240.8821,8.139111,20.729465,24.863382,30.633434,-3.4154357e-06
2023-09-02,20.75,90.75,0.4202569,0.05120057,-0.07303069,0.0040018656,26.640556,0.0009121352,3.750117,217.77875,8.139117,19.784473,31.252815,30.727953,-3.143146e-06
2023-09-02,21.0,89.75,0.67478454,0.20773557,0.015263868,0.0038976292,5.484103,0.25507495,2.6678455,203.17552,8.168096,23.971767,20.665457,30.322262,1.9932459e-07
2023-09-02,21.0,89.5,0.7817178,0.21389344,-0.017850494,0.0035457772,5.918555,0.166929,2.2574859,205.72974,8.180762,23.99659,20.995272,30.395147,3.7158566e-06
2023-09-02,21.0,89.25,0.79209924,0.18405046,-0.07381839,0.0035825649,7.1608386,0.1318789,2.2480712,205.67998,8.159039,24.289223,23.301392,30.427458,-3.0225945e-06
2023-09-02,21.0,89.0,0.7886878,0.19476274,0.020848189,0.0035362015,5.912902,0.12871872,2.300018,203.94926,8.146328,24.066113,24.292147,30.335966,2.5105776e-06
2023-09-02,21.0,88.75,1.156102,-0.120258525,-0.06543297,0.0033824807,2.6770346,0.14626405,1.9776088,206.12378,8.184126,23.868486,20.595478,30.471235,-5.9539855e-07
2023-09-02,21.0,88.5,1.393597,-0.16965224,-0.045709692,0.0033053218,1.9300622,0.13919772,1.8097436,208.32439,8.217054,23.541555,18.755949,30.671782,-3.9589295e-06
