time,latitude,longitude,chl,uo,vo,fe,no3,po4,si,o2,ph,so,spco2,thetao,wo
2022-09-01,21.0,90.25,5.2017055,0.2558224,-0.08684359,0.010909172,48.882706,0.019286366,4.5704813,272.41293,8.138401,22.999243,32.241146,30.518269,-1.8151181e-06
2022-09-01,21.0,89.75,2.6826212,0.011598406,0.08808392,0.0067907213,29.758091,0.059412707,2.4216418,231.94781,8.149681,24.10464,26.966442,30.357973,-8.1326e-06
2022-09-01,21.0,89.5,2.1771965,-0.12631854,0.26150087,0.005450552,22.989681,0.05278899,2.3813193,221.39587,8.153891,25.314919,26.991432,30.42184,-8.21714e-06
2022-09-01,21.0,89.25,1.9272997,-0.18002859,-0.1308585,0.0047149323,17.840607,0.06656178,2.1922808,217.6602,8.172482,25.635841,24.260914,30.35455,1.6034708e-06
2022-09-01,21.0,89.0,1.8763949,-0.12751733,-0.19930233,0.003922602,13.158838,0.064865254,1.8913583,219.75713,8.241029,23.854418,18.449627,30.359695,-6.324322e-06
2022-09-01,21.0,88.75,2.1243515,-0.00018882264,-0.23475155,0.0031465967,6.784419,0.045583867,1.5679585,222.39159,8.291834,20.67487,15.122413,30.389643,-2.8460634e-06
2022-09-01,21.0,88.5,2.1144586,0.07923693,-0.066245876,0.0030768928,3.9339364,0.037772946,1.3388282,221.4415,8.284231,19.67301,15.359543,30.456688,3.8877897e-06
2022-09-01,21.0,88.25,2.1144722,0.039110474,-0.20085882,0.00337939,4.005794,0.02307919,1.3132441,217.67929,8.228106,20.068497,19.475494,30.430141,-7.354667e-06
2022-09-01,21.0,88.0,2.0084527,0.08224888,-0.017905226,0.003799547,5.643122,0.010565185,2.091991,212.74924,8.157566,21.984087,24.930428,30.374859,-7.161315e-06
2022-09-01,21.0,87.75,0.35123295,0.1269732,-0.05274799,0.0039224676,7.174009,0.0004628135,3.4328976,209.83209,8.089676,21.44555,30.517338,30.620571,8.032344e-07
2022-09-01,21.0,87.5,0.3491562,0.13045043,0.003020094,0.003904676,8.748878,0.00050699845,3.9300296,209.16653,8.066065,22.559488,31.342768,30.750408,-8.646657e-07
2022-09-01,21.0,87.25,1.1596935,0.08817601,0.072432674,0.0046498557,10.681786,0.000901597,5.015809,212.1887,8.064462,21.844606,30.020212,30.735645,-5.025456e-07
2022-09-01,21.0,87.0,3.6794844,0.013356435,0.07538384,0.0058223465,14.736896,0.01170015,7.5593896,218.925,8.072119,20.451828,26.64674,30.850481,4.173838e-06
2022-09-01,20.75,91.0,0.11722877,-0.16396174,-0.15923679,0.0034837488,2.4822867,0.00020093503,6.0460353,203.09172,8.059436,17.858665,36.72523,30.778868,9.671611e-07
2022-09-01,21.0,90.0,4.4456224,0.14785585,-0.17009617,0.009802866,42.97917,0.0069283,3.288932,263.22958,8.11968,23.83176,32.197266,30.45743,3.8112753e-07
2022-09-01,21.25,90.0,8.211097,-0.09517632,0.0014829054,0.016635194,56.924232,0.62979317,12.523012,256.90485,7.989197,20.718254,40.970753,30.456415,-2.2971024e-06
2022-09-01,21.25,90.25,11.888346,-0.17990966,-0.15129335,0.023579,89.09058,0.7983262,13.021408,303.29596,7.8826737,18.106342,64.76957,30.615044,-1.277919e-06
2022-09-01,21.25,90.5,4.1517286,-0.03634432,-0.1618862,0.009757961,60.41073,0.0029481389,6.4000607,290.45267,8.257171,4.892026,25.962486,31.079014,-1.8348965e-06
2022-09-01,22.5,91.0,10.275755,0.044274606,0.0390485,0.01663243,70.10124,0.93413,10.517408,322.26514,7.9009933,1.5044242,72.0899,30.619368,-4.854871e-06
2022-09-01,22.25,91.0,21.742668,0.047677327,-0.017336193,0.019533586,90.01503,0.42240718,51.61557,464.05515,8.337124,1.3718565,43.914467,31.152859,-8.350993e-07
2022-09-01,22.0,90.75,18.204319,0.059566677,0.013085347,0.014742999,86.84569,0.036318354,72.776184,406.42346,8.4437,0.85737526,17.373873,31.18457,-7.8047503e-07
2022-09-01,22.0,90.5,14.937598,0.040471908,0.03405581,0.013787654,74.90711,0.032718636,58.95895,336.58093,8.389218,1.0010929,15.8827305,31.153448,-8.9216746e-07
2022-09-01,21.75,91.0,22.170837,0.07853004,-0.0017280558,0.019596828,96.030396,0.07102214,38.015564,414.2843,8.338168,1.1582446,23.102001,31.221111,-5.5849114e-07
2022-09-01,21.75,90.75,19.206264,0.07126144,0.0028184864,0.016363705,88.64312,0.04311908,56.493877,395.8543,8.360009,0.942082,21.488792,31.199305,-6.771428e-07
2022-09-01,21.75,90.5,17.411533,0.081669055,0.029830894,0.014594919,77.88445,0.040945914,48.4767,360.31213,8.314724,1.9661335,20.260216,31.193216,-8.353931e-07
2022-09-01,21.75,90.25,13.349643,0.1115875,0.02300406,0.009860279,55.481827,0.050342567,40.390736,291.8201,8.297593,3.6192796,15.744537,31.231714,-1.0284895e-06
2022-09-01,21.75,90.0,4.2895536,0.09407713,0.0031667782,0.004342347,33.176758,0.0076983925,38.084343,242.69739,8.30916,4.3710055,14.133321,31.099401,-5.930324e-07
2022-09-01,21.75,89.75,4.7017026,0.0775705,0.027677413,0.0047166897,29.189154,0.009045347,31.396067,242.04636,8.304792,4.768592,13.7339945,31.152113,-6.359722e-07
2022-09-01,21.75,88.0,2.8799176,0.038296696,0.018961228,0.0054918583,4.929468,0.0043794997,6.057699,224.34946,8.302497,7.4640155,8.408556,31.257025,-9.713667e-07
2022-09-01,21.5,91.0,19.764473,0.071842596,-0.030068127,0.023512062,96.12621,0.2890486,17.599714,403.1034,8.199911,3.311672,32.415398,31.24994,3.4170855e-06
2022-09-01,21.5,90.75,20.931278,0.053939916,-0.016324418,0.019814774,91.81669,0.12640294,21.734188,401.98392,8.288123,1.3553544,26.39669,31.319899,3.0081955e-07
2022-09-01,21.5,90.5,20.691963,0.06863941,-0.010494593,0.01770375,89.55478,0.094918214,23.679892,385.15775,8.297191,2.9202788,24.32326,31.273289,-9.1624185e-07
2022-09-01,21.5,90.25,11.285529,0.102668546,-0.01588346,0.017778102,74.719154,0.46849158,13.757871,292.43845,8.095534,8.313533,33.27248,31.137302,-8.899628e-07
2022-09-01,21.5,90.0,3.6752088,0.08814992,-0.008542817,0.0035245575,24.817099,0.013477373,9.250796,230.81439,8.312536,11.841253,13.943695,31.046371,-5.3164166e-07
2022-09-01,21.5,89.75,2.7178411,0.08634397,-0.06372765,0.0033481526,16.18688,0.030032484,5.541007,224.55974,8.304702,15.484201,14.739508,30.698727,4.567336e-06
2022-09-01,21.5,89.5,2.2561054,0.13023722,-0.005633877,0.003696253,8.9768715,0.032740198,5.3053617,219.79102,8.262743,12.771861,15.4061365,31.059175,7.880965e-06
2022-09-01,21.5,89.25,1.787239,0.10789466,0.020055601,0.0040696836,4.8023834,0.03983553,3.3993795,216.57027,8.26285,18.432343,14.472136,30.829788,-9.0246846e-07
2022-09-01,21.5,89.0,2.0071716,0.3697614,-0.09291961,0.0042150985,3.7960446,0.025578843,2.5037887,218.66263,8.306529,20.604733,12.686625,30.227524,-8.163232e-06
2022-09-01,21.5,88.75,2.3300884,0.39518324,0.124378204,0.004146209,3.100733,0.008885624,2.738111,222.13629,8.350169,17.579437,10.555405,30.40112,-5.089666e-06
2022-09-01,21.5,88.5,1.9897237,0.17135166,0.018075567,0.004193404,2.597282,0.004886674,4.0303445,222.5259,8.370409,9.300883,8.932835,30.770754,-8.9492835e-07
2022-09-01,21.5,88.25,2.5140796,0.11147294,-0.034361877,0.0039700875,2.513956,0.0044206935,5.0805516,221.65141,8.353365,7.903554,8.6721525,31.188795,-1.0201089e-06
2022-09-01,21.5,88.0,2.838594,0.07301997,-0.019405931,0.004269937,4.6835027,0.0046232524,4.7642455,225.28236,8.32959,8.956608,11.177549,31.1373,-7.6334146e-07
2022-09-01,21.5,87.75,2.8795073,0.08412442,0.016600747,0.0043718377,7.4573293,0.0056213452,3.9669845,220.22986,8.198285,11.520687,18.641214,31.119234,-9.603727e-07
2022-09-01,21.5,87.5,2.8720796,0.07858811,0.03330894,0.005530988,10.638331,0.0110518485,4.775744,218.24341,8.144903,14.17121,22.20571,31.100218,-1.1794652e-06
2022-09-01,21.5,87.25,0.8498327,0.0529375,0.043749575,0.0061419676,7.1377153,0.0019956264,5.4341164,214.04842,8.156157,15.970258,22.831001,31.133377,-7.967614e-07
2022-09-01,21.25,91.0,5.855959,-0.0099874595,-0.101156406,0.014190495,61.54803,0.004449537,5.2016044,323.5353,8.200376,8.675825,28.512869,31.04615,-2.6243301e-06
2022-09-01,21.25,90.75,5.8051453,-0.052575108,-0.052339237,0.012680443,63.44333,0.0032453223,5.257771,316.75964,8.226977,6.3391776,27.948,31.068275,3.4279783e-06
2022-09-01,20.75,90.75,0.15694806,-0.3389647,-0.08300942,0.0039573857,5.1324754,0.00027954427,5.5753884,205.90524,8.064969,17.029585,36.33974,30.718746,-2.792148e-07
2022-09-01,20.75,90.5,0.19016993,-0.3746634,-0.12248093,0.0043114736,7.383017,0.00037900385,5.625918,207.60683,8.065725,18.661955,36.44647,30.68463,-2.4944507e-06
2022-09-01,21.25,89.75,1.221466,0.31833252,-0.11112925,0.0038703752,16.549658,0.12370361,2.4446175,216.07184,8.211261,23.943874,19.183664,30.435587,-2.5878908e-06
2022-09-01,20.75,90.0,0.7092863,-0.29582956,-0.061568365,0.004765409,14.145998,0.0007873926,4.499056,219.53111,8.082643,20.94045,35.037056,30.688883,8.3670164e-07
2022-09-01,20.25,90.0,0.108754344,-0.1522521,-0.074056365,0.0026437808,0.9132803,0.0001636328,4.0200653,202.43793,8.04616,28.316418,37.89715,30.621223,-4.5477822e-07
2022-09-01,20.25,89.75,0.11339749,-0.15769756,0.011924072,0.002628233,1.1133937,0.00017448627,3.9511645,202.78781,8.046824,27.834297,37.79972,30.56215,-4.1770147e-07
2022-09-01,20.25,89.5,0.12230116,-0.1506111,0.012613158,0.0027759038,2.1718416,0.00019353683,3.810041,204.19081,8.050713,27.64648,37.24513,30.464949,-8.4934885e-07
2022-09-01,20.25,89.25,0.12689099,-0.12080617,0.14304101,0.0027543118,2.3372927,0.00020056436,3.7827303,204.69075,8.051579,27.475859,37.101875,30.404745,-3.6439558e-06
2022-09-01,20.25,89.0,0.12597097,0.022364153,0.13252737,0.002655434,1.4010723,0.0002009513,3.8223197,203.66917,8.0513735,27.033873,37.26584,30.423544,-1.7507626e-06
2022-09-01,20.25,88.75,0.14253777,-0.009536245,0.0528174,0.0029495824,2.4412425,0.00023002183,3.7853615,203.76555,8.048445,27.190405,37.568024,30.420645,-1.1590845e-06
2022-09-01,20.25,88.5,0.20828208,-0.07312188,-0.01128794,0.003399558,6.2189713,0.00034350774,3.5042722,206.15004,8.064833,27.300692,35.84337,30.431284,-2.4691094e-06
2022-09-01,20.25,88.25,0.31008223,-0.11991887,-0.13242288,0.0036705015,9.505224,0.0005616539,2.9894538,210.7084,8.10013,25.472143,31.796043,30.645826,-1.636346e-08
2022-09-01,20.25,88.0,0.32818472,-0.26594397,-0.16002084,0.0036572516,9.802281,0.0005813029,2.6012695,213.48628,8.130242,25.474667,28.733116,30.65064,-1.1198997e-07
2022-09-01,20.25,87.75,0.30769143,-0.33411035,-0.27871174,0.003418799,8.548661,0.00052421,2.52354,213.77042,8.127516,24.48636,28.795027,30.679602,-2.9488815e-06
2022-09-01,20.25,87.5,0.3267138,-0.25743052,-0.37282678,0.0032548266,7.9333744,0.00051734276,2.885056,211.02483,8.09263,22.221485,30.823666,30.596914,-2.369609e-06
2022-09-01,20.25,87.25,0.76374525,0.02513482,-0.09958471,0.0035054677,8.156757,0.0035538063,3.7804558,205.14153,8.060563,24.015125,32.780506,30.246792,-3.1337333e-06
2022-09-01,20.25,87.0,1.2679265,0.121455334,0.17841807,0.004101048,8.231719,0.0042683645,4.2702217,204.67595,8.049488,25.156504,33.758034,30.435337,-7.136927e-07
2022-09-01,20.0,91.0,0.10383703,0.120552264,0.064151876,0.0030436907,2.5120997,0.00014644703,3.9767482,204.65433,8.047205,29.068533,37.536232,30.926022,2.4448987e-06
2022-09-01,20.0,90.75,0.10737189,0.13689665,-0.12349026,0.0030238035,2.7284977,0.0001519444,3.918032,204.79745,8.049746,28.351288,37.339935,30.742706,3.4822e-06
2022-09-01,20.0,90.5,0.11090041,-0.12959008,0.028238773,0.00300304,2.899729,0.00015855521,3.8764,204.87871,8.052274,28.934624,37.11741,30.798662,-2.132669e-06
2022-09-01,20.0,90.25,0.11487385,-0.100501396,0.010146779,0.0029915923,3.1479177,0.0001662867,3.8302822,205.0411,8.054321,28.423235,36.905117,30.629105,1.2952592e-06
2022-09-01,20.0,90.0,0.11941604,-0.12775445,-0.0025586626,0.002993771,3.4886236,0.00017512724,3.7739577,205.38196,8.055923,28.379353,36.722878,30.543915,4.2209928e-07
2022-09-01,20.0,89.75,0.12525153,-0.107107006,-0.0052726925,0.0030133992,4.006116,0.00018630442,3.704816,206.02617,8.057971,28.441116,36.49015,30.512217,-6.332006e-07
2022-09-01,20.0,89.5,0.13165247,0.045800146,0.018971462,0.0030486821,4.5234547,0.00019758799,3.640627,206.74612,8.061711,26.647661,36.157814,30.459375,-1.8640656e-06
2022-09-01,20.0,89.25,0.13540164,0.024500772,0.093551695,0.0030582102,4.5615916,0.00020523948,3.6356943,206.78444,8.062073,24.956924,36.145332,30.423092,2.018333e-06
2022-09-01,20.0,89.0,0.1345065,-0.0005240082,0.119938016,0.0029967898,3.6443555,0.00020477448,3.7165287,205.87305,8.060025,24.3501,36.40713,30.469536,-5.2955875e-07
2022-09-01,20.0,88.75,0.12989178,0.05862391,0.09452683,0.0028508364,2.1410217,0.00019906997,3.7966976,204.31273,8.058715,23.935562,36.705994,30.493784,-8.525162e-07
2022-09-01,20.0,88.5,0.1289026,0.15554419,0.03816102,0.0028437618,1.6709349,0.00019972291,3.83304,203.37186,8.059058,23.97532,36.863914,30.51266,-3.5928943e-07
2022-09-01,20.0,88.25,0.17141044,0.10863649,0.093114585,0.0032523926,4.6399493,0.00026367445,3.662666,204.65,8.055526,24.037485,36.712254,30.499332,2.1241212e-06
2022-09-01,20.0,88.0,0.26420107,-0.061040692,0.03405541,0.003635139,8.509719,0.0004322,3.1054268,209.37267,8.09037,25.425564,32.775574,30.619034,4.797915e-07
2022-09-01,20.0,87.75,0.3001585,-0.12535264,-0.04887681,0.0035642076,9.053079,0.00050934707,2.6283867,213.02107,8.129531,25.14105,29.142235,30.58263,-4.2996191e-07
2022-09-01,20.0,87.5,0.28976974,-0.28752363,-0.45722467,0.0033055255,8.232206,0.00046492077,2.7021115,212.78972,8.111341,23.179544,29.9517,30.681309,-8.613524e-07
2022-09-01,20.75,90.25,0.5503636,-0.2871351,-0.20209517,0.004583906,11.361277,0.00062916876,5.115236,214.73064,8.083726,18.45435,34.773796,30.698994,2.900701e-07
2022-09-01,20.25,90.25,0.10532174,-0.10797361,-0.00930258,0.0026656636,0.8638243,0.00015623022,3.9150698,202.32373,8.0448675,28.581377,38.031197,30.678156,-2.0495763e-06
2022-09-01,20.25,90.5,0.103004344,-0.02640314,0.017483924,0.0027206542,0.9241714,0.00015043867,3.8915513,202.2801,8.042881,28.691969,38.18618,30.70161,-6.976628e-07
2022-09-01,20.0,87.25,0.36290902,-0.18441512,-0.3453571,0.0031953887,6.7426605,0.0005143154,3.3852959,206.62735,8.06928,22.31194,33.27379,30.57351,-1.1279582e-06
2022-09-01,20.75,89.75,0.681665,-0.35098872,0.20228992,0.004628811,13.643204,0.0008970888,4.1432004,216.51985,8.081594,23.035685,35.17608,30.639896,-1.2685767e-06
2022-09-01,20.25,90.75,0.101558916,-0.12605838,-0.07305739,0.0027795124,1.0073102,0.00014802143,3.8918219,202.59071,8.039967,29.367004,38.358315,30.661634,8.149874e-08
2022-09-01,20.75,89.5,0.34938145,0.057015803,0.015466467,0.0038727545,8.280609,0.00044874958,4.3722,208.9178,8.066712,28.563215,36.47444,30.476086,-5.2002497e-06
2022-09-01,20.75,89.25,0.42406243,0.13860124,-0.0037799908,0.0037294023,7.502194,0.00078967586,4.132286,208.18523,8.049632,26.971985,37.319252,30.555145,-5.3169447e-07
2022-09-01,20.75,89.0,1.119177,-0.08603858,-0.10821354,0.0039665587,11.556777,0.0026902808,2.7113252,215.28859,8.123697,26.085814,29.291193,30.478012,-7.054673e-07
2022-09-01,20.75,88.75,1.1859951,-0.31255713,-0.16611703,0.0037717223,11.259488,0.002253858,1.8914218,220.56267,8.19243,25.056759,22.822277,30.419025,-3.778227e-06
2022-09-01,20.75,88.5,0.9548623,-0.24339476,-0.38683352,0.0034464386,10.344649,0.0016327114,1.5806776,220.79395,8.20668,21.950285,21.039276,30.30412,-1.8671001e-06
2022-09-01,20.75,88.25,0.5168522,0.02438654,-0.120248124,0.0032755206,7.852217,0.00089591485,1.8484786,217.5217,8.159139,22.918825,24.514242,30.504536,3.181075e-06
2022-09-01,20.75,88.0,0.32070532,0.094885506,-0.058136676,0.0035188384,5.992029,0.0004507605,2.6490426,210.61624,8.092964,22.565868,30.460442,30.668507,8.528588e-07
2022-09-01,20.75,87.5,0.48086053,0.09883086,0.040921245,0.0036863124,8.986209,0.00060430134,3.6659088,208.697,8.051755,23.42179,31.797495,30.570864,7.915725e-07
2022-09-01,20.75,87.25,1.6979208,0.08521948,0.111230135,0.0047751945,11.536724,0.0032025864,5.287751,209.42128,8.050974,23.129194,30.200554,30.631645,5.2333587e-07
2022-09-01,20.75,87.0,3.5701787,0.055809665,0.085896365,0.0058876653,13.006997,0.015578196,7.7239704,218.44489,8.046442,21.671652,30.027147,30.904314,1.7219105e-06
2022-09-01,20.5,91.0,0.0991928,-0.06666187,0.059621524,0.002723262,0.6281499,0.00014792463,3.944435,202.35352,8.041952,29.354527,38.16548,30.824505,-1.0129735e-06
2022-09-01,20.5,90.75,0.1002041,-0.053837795,-0.009777557,0.002627494,0.6002707,0.00014902993,3.881218,201.84816,8.039845,29.077076,38.418976,30.849804,-1.4703005e-06
2022-09-01,20.5,90.5,0.10132787,-0.05078097,-0.058796275,0.0026221867,0.5070837,0.00015075394,3.9861338,201.74638,8.040451,28.375727,38.425957,30.906239,-2.7823617e-06
2022-09-01,20.75,87.75,0.2351098,0.10299271,-0.09625225,0.003609363,7.701423,0.00034069904,3.305635,209.33635,8.0718565,22.743597,31.744453,30.716524,2.924096e-07
2022-09-01,20.5,90.0,0.11010106,-0.0363597,-0.04915544,0.002610927,0.8461951,0.00017645856,4.513613,202.41882,8.040352,28.084223,38.342167,30.579115,-1.7082468e-06
2022-09-01,20.5,90.25,0.104103826,-0.06903778,-0.07062051,0.0025453097,0.46796918,0.00015896092,4.2290792,202.01224,8.042529,27.12995,38.210262,30.774832,-2.204091e-06
2022-09-01,20.5,87.0,2.1050436,0.15964952,0.12337518,0.0048880028,9.592288,0.010598381,5.200692,207.47034,8.04687,24.49562,31.680172,30.667995,-1.0023217e-06
2022-09-01,20.5,87.25,1.3008742,0.14728662,0.1808745,0.0039830427,9.563694,0.0035742908,4.2671695,205.99281,8.048414,24.254595,32.10347,30.43432,1.5792224e-06
2022-09-01,20.5,87.5,0.4405051,0.024226822,-0.08170839,0.003380599,8.259197,0.00056487205,3.2906523,208.69403,8.065223,22.709686,32.06621,30.445173,1.4273114e-06
2022-09-01,20.5,87.75,0.2663322,-0.14375074,-0.22844502,0.0032672037,7.4767966,0.00039843886,2.6828952,211.40752,8.094911,22.752647,30.490688,30.617928,-2.1194465e-07
2022-09-01,20.5,88.25,0.44408414,-0.35430354,-0.35315964,0.0036808832,10.957223,0.0008329019,2.1966765,216.19206,8.1502695,23.263557,26.331667,30.460552,8.6022105e-08
2022-09-01,20.5,88.0,0.34631371,-0.23655608,-0.21957752,0.0034943724,8.537194,0.0005996919,2.407491,214.67259,8.128705,23.583357,28.149405,30.666279,-1.1628795e-06
2022-09-01,20.25,91.0,0.09949319,-0.12306455,0.044339195,0.0028911876,1.0136833,0.00014464934,4.003638,203.00046,8.038233,29.618944,38.417904,30.619728,-4.053781e-07
2022-09-01,20.5,88.75,0.46264482,-0.08524247,0.05947807,0.003825015,9.0672,0.00072114763,3.0171967,210.90314,8.094339,27.453777,32.495907,30.374336,-1.8088045e-06
2022-09-01,20.5,89.0,0.26643345,-0.09200022,0.08627379,0.0032950928,4.7326674,0.00032958842,3.7555532,205.16353,8.054537,27.395967,36.935604,30.352776,7.274426e-08
2022-09-01,20.5,89.25,0.124793574,0.022241933,0.019207325,0.0026212647,1.199837,0.000199397,3.9870849,202.97508,8.043823,27.27324,37.912884,30.39334,3.2430793e-07
2022-09-01,20.5,89.5,0.11909303,0.09313905,-0.09648788,0.0025767407,0.98637563,0.00019047518,4.066119,202.6923,8.042401,27.424967,38.09298,30.477085,-2.2733354e-07
2022-09-01,20.5,89.75,0.11766069,0.03763366,0.066171765,0.0027174396,1.386247,0.00019089897,4.4549117,202.90779,8.041622,28.152899,38.235718,30.449638,-1.5184471e-06
2022-09-01,20.5,88.5,0.49744785,-0.11422246,-0.099896975,0.0038320126,11.026583,0.0009213087,2.4305513,215.17224,8.132592,26.205786,28.35485,30.521479,-9.4713265e-08
2022-09-02,21.25,87.25,0.7618599,0.30085948,0.049599823,0.005025766,8.133107,0.00073686766,5.1325235,210.01126,8.0720415,20.955458,28.448027,30.935215,-3.2595923e-07
2022-09-02,21.0,90.75,0.9864014,0.06690199,-0.11929227,0.008677625,38.05688,0.0020918841,6.106211,254.94498,8.144442,15.032354,31.381008,30.927671,-3.2828477e-06
2022-09-02,21.0,91.0,0.6534574,-0.0065350435,-0.22867489,0.0076628937,31.016188,0.0014030924,7.7808723,244.80017,8.131074,11.133234,31.421926,30.947874,9.41108e-07
2022-09-02,21.25,87.0,1.3005828,0.14683104,0.056900233,0.005990368,8.679785,0.0009419145,5.9661646,209.80043,8.09876,16.957895,23.654411,31.497719,8.269826e-08
2022-09-02,21.25,87.5,0.4686843,0.16205022,-0.0039682556,0.004539977,6.860601,0.00055345194,4.106198,209.58717,8.077089,20.21965,30.46251,30.878508,-4.228059e-07
2022-09-02,21.25,89.25,1.6763343,0.16944763,-0.1073458,0.0033421083,5.4183807,0.068462715,2.5194829,219.12056,8.266822,21.161457,15.284461,30.456398,5.4761854e-06
2022-09-02,21.25,88.0,2.310527,0.07888809,-0.031951558,0.00369794,4.036843,0.006240092,2.9225938,219.16766,8.242783,13.488144,18.273005,31.045729,8.3629794e-07
2022-09-02,21.25,88.25,2.5969179,0.10128957,-0.010349854,0.003500469,2.333548,0.006424807,3.6033807,223.26895,8.317187,12.056387,13.308783,31.1042,-5.5927535e-07
2022-09-02,21.25,88.5,2.733709,0.10140093,-0.009529042,0.0030362408,1.9944451,0.00694129,3.17112,225.3646,8.356103,11.67378,11.753715,31.068636,-8.887378e-07
2022-09-02,21.25,88.75,2.4761548,0.15478519,-0.011754202,0.00284184,2.935323,0.008323678,2.4314835,225.18044,8.370675,10.020227,12.28037,31.250622,7.0153997e-06
2022-09-02,21.25,89.0,1.9034947,0.13091698,-0.20173496,0.0030430863,4.141232,0.043776814,1.9929794,221.09293,8.316624,20.48301,13.90697,30.35505,-2.9529194e-06
2022-09-02,21.0,90.5,1.0801697,0.19689113,0.05264617,0.007639076,38.969044,0.0022426131,6.0268707,247.2361,8.169631,21.130262,30.22712,30.77412,-1.2634998e-05
2022-09-02,21.25,87.75,1.8499721,0.08010148,-0.007938385,0.0042416635,5.6812143,0.008311987,2.8752794,212.49864,8.133831,18.825903,25.519438,30.887066,-1.1061694e-06
2022-09-02,21.0,90.25,5.017373,0.22068113,-0.1380676,0.01130991,52.82164,0.04298084,4.215279,275.01056,8.153316,23.147923,31.380184,30.558228,-2.4281712e-06
2022-09-02,20.75,90.75,0.17641965,-0.28074273,-0.16570067,0.004417669,8.109744,0.0003369741,5.8931,208.81651,8.077169,15.000354,35.33713,30.906897,-1.8023183e-08
2022-09-02,21.0,89.75,2.2332277,0.06508015,0.15494083,0.0066147093,29.193712,0.07417233,2.200622,230.92924,8.165512,23.900433,25.31619,30.41709,-5.3366657e-06
2022-09-02,21.0,89.5,1.9937073,-0.101082586,0.29526004,0.0052581397,22.035946,0.06279264,2.2937298,220.68333,8.166157,25.392933,25.832052,30.437126,-5.2240784e-06
2022-09-02,21.0,89.25,1.8077049,-0.14948867,-0.2364696,0.004556131,16.757626,0.07602905,2.15534,216.64609,8.178892,25.459341,23.629358,30.403736,-1.3643166e-06
2022-09-02,21.0,89.0,1.8173217,-0.11000486,-0.13873589,0.0038298862,11.974054,0.06878661,1.8807113,219.1841,8.247166,23.915148,17.94452,30.424131,-8.324196e-06
2022-09-02,21.0,88.75,2.083169,0.055348966,-0.20631415,0.0030647693,5.500819,0.042660914,1.5504763,221.81987,8.290808,20.44983,15.051028,30.497122,-2.648383e-06
2022-09-02,21.0,88.5,2.1315062,0.068446524,-0.093476154,0.003047889,3.4475064,0.02943657,1.3450845,220.58,8.277482,20.000837,15.706516,30.546112,2.3218658e-06
